visual_id,concept,file_name,lecture,pdf_file,pdf_page,kind,description,source_type,confidence,bbox
DGL-G0164,adjacency matrix,l05_p01_node_permutation_invariance_03.png,5,DGL_Lecture_5_Annotated.pdf,1,diagram,Diagram showing node permutation invariance in GNNs: a testing graph with two different node orderings (represented by adjacency matrices Ai and A'i and feature matrices Xi and X'i) produces the same output embedding via the GNN.,mixed,1.000,"[275.0,137.5,495.0,357.5]"
DGL-G0164,feature matrix,l05_p01_node_permutation_invariance_03.png,5,DGL_Lecture_5_Annotated.pdf,1,diagram,Diagram showing node permutation invariance in GNNs: a testing graph with two different node orderings (represented by adjacency matrices Ai and A'i and feature matrices Xi and X'i) produces the same output embedding via the GNN.,mixed,1.000,"[275.0,137.5,495.0,357.5]"
DGL-G0165,computation graph,l05_p01_computation_graph_04.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,A small graph labeled 'testing graph' with colored nodes.,printed,1.000,"[532.5,264.0,604.0,319.0]"
DGL-G0165,node permutation equivariance,l05_p01_computation_graph_04.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,A small graph labeled 'testing graph' with colored nodes.,printed,1.000,"[532.5,264.0,604.0,319.0]"
DGL-G0166,computation graph,l05_p01_computation_graph_05.png,5,DGL_Lecture_5_Annotated.pdf,1,diagram,"A tree-like structure showing the computational graph for a node using 2 layers, with colored nodes and edges.",printed,1.000,"[615.0,264.0,752.5,341.0]"
DGL-G0166,node permutation equivariance,l05_p01_computation_graph_05.png,5,DGL_Lecture_5_Annotated.pdf,1,diagram,"A tree-like structure showing the computational graph for a node using 2 layers, with colored nodes and edges.",printed,1.000,"[615.0,264.0,752.5,341.0]"
DGL-G0167,computation graph,l05_p01_computation_graph_06.png,5,DGL_Lecture_5_Annotated.pdf,1,diagram,A simplified computational graph for a single node.,printed,1.000,"[769.0,264.0,807.5,341.0]"
DGL-G0168,graph classification,l05_p01_graph_classification_07.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,Visual representation of a graph classification dataset D containing multiple graphs (G1 to Gn) with corresponding labels (y1 to yn).,mixed,1.000,"[27.5,440.0,220.0,522.5]"
DGL-G0169,transformation equivariance,l05_p01_transformation_equivariance_08.png,5,DGL_Lecture_5_Annotated.pdf,1,diagram,"A diagram illustrating transformation equivariance in Euclidean deep learning, showing input x, transformation t, function f, and output f(x).",mixed,1.000,"[505.0,451.0,752.5,522.5]"
DGL-G0170,node permutation invariance,l05_p01_node_permutation_invariance_09.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,"Two graphs with different node orderings but the same structure, illustrating permutation invariance.",mixed,1.000,"[27.5,477.5,192.5,560.0]"
DGL-G0170,node ordering,l05_p01_node_permutation_invariance_09.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,"Two graphs with different node orderings but the same structure, illustrating permutation invariance.",mixed,1.000,"[27.5,477.5,192.5,560.0]"
DGL-G0171,graph neural network,l05_p01_graph_neural_network_10.png,5,DGL_Lecture_5_Annotated.pdf,1,architecture,Diagram showing a GNN taking an adjacency matrix A_i and feature matrix X_i as input to produce a predicted output ŷ_i.,mixed,1.000,"[27.5,587.5,220.0,752.5]"
DGL-G0171,graph classification,l05_p01_graph_neural_network_10.png,5,DGL_Lecture_5_Annotated.pdf,1,architecture,Diagram showing a GNN taking an adjacency matrix A_i and feature matrix X_i as input to produce a predicted output ŷ_i.,mixed,1.000,"[27.5,587.5,220.0,752.5]"
DGL-G0172,graph neural network layer,l05_p01_graph_neural_network_layer_11.png,5,DGL_Lecture_5_Annotated.pdf,1,matrix,Matrix representation of GNN layer computation with vertical concatenation notation,printed,1.000,"[741.5,642.5,972.5,697.5]"
DGL-G0173,node ordering,l05_p01_node_ordering_12.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,"A graph and its permuted version, showing how node indices change but the graph structure remains the same.",mixed,1.000,"[247.5,807.5,467.5,862.5]"
DGL-G0173,adjacency matrix,l05_p01_node_ordering_12.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,"A graph and its permuted version, showing how node indices change but the graph structure remains the same.",mixed,1.000,"[247.5,807.5,467.5,862.5]"
DGL-G0174,permutation matrix,l05_p01_permutation_matrix_13.png,5,DGL_Lecture_5_Annotated.pdf,1,matrix,Matrix multiplication showing how a permutation matrix P transforms an adjacency matrix A into A'.,mixed,1.000,"[247.5,851.5,467.5,945.0]"
DGL-G0174,adjacency matrix,l05_p01_permutation_matrix_13.png,5,DGL_Lecture_5_Annotated.pdf,1,matrix,Matrix multiplication showing how a permutation matrix P transforms an adjacency matrix A into A'.,mixed,1.000,"[247.5,851.5,467.5,945.0]"
DGL-G0175,adjacency matrix,l05_p01_adjacency_matrix_14.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,Two adjacency matrices representing the same graph with different node orderings.,mixed,1.000,"[27.5,890.0,220.0,972.5]"
DGL-G0175,node ordering,l05_p01_adjacency_matrix_14.png,5,DGL_Lecture_5_Annotated.pdf,1,graph example,Two adjacency matrices representing the same graph with different node orderings.,mixed,1.000,"[27.5,890.0,220.0,972.5]"
DGL-G0176,k-hop similarity,l05_p02_k_hop_similarity_01.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,Four graph structures (a-d) showing node local structure similarity with highlighted nodes and degree calculations,mixed,1.000,"[5.5,55.0,467.5,302.5]"
DGL-G0176,symmetric neighborhood,l05_p02_k_hop_similarity_01.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,Four graph structures (a-d) showing node local structure similarity with highlighted nodes and degree calculations,mixed,1.000,"[5.5,55.0,467.5,302.5]"
DGL-G0177,dropgnn,l05_p02_dropgnn_02.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"DropGNN dropout mechanism showing original graph, 1-dropouts, and resulting computational graph",mixed,1.000,"[642.5,165.0,972.5,247.5]"
DGL-G0177,node computational graph,l05_p02_dropgnn_02.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"DropGNN dropout mechanism showing original graph, 1-dropouts, and resulting computational graph",mixed,1.000,"[642.5,165.0,972.5,247.5]"
DGL-G0178,gin,l05_p02_gin_03.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"GIN aggregation failure examples: (a) Mean and Max both fail, (b) Max fails, (c) Mean and Max both fail",mixed,1.000,"[587.5,286.0,972.5,396.0]"
DGL-G0178,mean aggregator,l05_p02_gin_03.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"GIN aggregation failure examples: (a) Mean and Max both fail, (b) Max fails, (c) Mean and Max both fail",mixed,1.000,"[587.5,286.0,972.5,396.0]"
DGL-G0178,max aggregator,l05_p02_gin_03.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"GIN aggregation failure examples: (a) Mean and Max both fail, (b) Max fails, (c) Mean and Max both fail",mixed,1.000,"[587.5,286.0,972.5,396.0]"
DGL-G0179,mean aggregator,l05_p02_mean_aggregator_04.png,5,DGL_Lecture_5_Annotated.pdf,2,table,Figure 3 caption explaining graph structures that mean and max aggregators fail to distinguish,printed,1.000,"[642.5,401.5,972.5,429.0]"
DGL-G0179,max aggregator,l05_p02_mean_aggregator_04.png,5,DGL_Lecture_5_Annotated.pdf,2,table,Figure 3 caption explaining graph structures that mean and max aggregators fail to distinguish,printed,1.000,"[642.5,401.5,972.5,429.0]"
DGL-G0180,expressive power of gnn,l05_p02_expressive_power_of_gnn_05.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,Two scenarios showing same structure with different original embeddings and their impact on GNN expressiveness,mixed,1.000,"[5.5,412.5,330.0,484.0]"
DGL-G0180,node representation capacity,l05_p02_expressive_power_of_gnn_05.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,Two scenarios showing same structure with different original embeddings and their impact on GNN expressiveness,mixed,1.000,"[5.5,412.5,330.0,484.0]"
DGL-G0181,node computational graph,l05_p02_node_computational_graph_06.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,Small hand-drawn tree structure labeled 'computational graph' illustrating the unfolding of neighbors,handwritten,1.000,"[11.0,626.0,82.5,697.5]"
DGL-G0181,rooted subtree,l05_p02_node_computational_graph_06.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,Small hand-drawn tree structure labeled 'computational graph' illustrating the unfolding of neighbors,handwritten,1.000,"[11.0,626.0,82.5,697.5]"
DGL-G0182,weisfeiler-lehman graph isomorphism test,l05_p02_weisfeiler_lehman_graph_isomorphism_test_07.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,"Two graphs being compared for isomorphism through WL color refinement, showing initial coloring and iterative refinement steps",mixed,1.000,"[560.0,626.0,780.0,752.5]"
DGL-G0182,graph isomorphism problem,l05_p02_weisfeiler_lehman_graph_isomorphism_test_07.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,"Two graphs being compared for isomorphism through WL color refinement, showing initial coloring and iterative refinement steps",mixed,1.000,"[560.0,626.0,780.0,752.5]"
DGL-G0183,injective aggregation,l05_p02_injective_aggregation_08.png,5,DGL_Lecture_5_Annotated.pdf,2,architecture,Schematic of the GNN update rule showing the combination of self-loop features and aggregated neighbor features,mixed,0.950,"[192.5,659.0,467.5,714.0]"
DGL-G0183,gin,l05_p02_injective_aggregation_08.png,5,DGL_Lecture_5_Annotated.pdf,2,architecture,Schematic of the GNN update rule showing the combination of self-loop features and aggregated neighbor features,mixed,0.950,"[192.5,659.0,467.5,714.0]"
DGL-G0184,receptive field,l05_p02_receptive_field_09.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,Graph evolution through K steps of color refinement showing depth progression,mixed,0.900,"[560.0,752.5,780.0,917.5]"
DGL-G0184,weisfeiler-lehman graph isomorphism test,l05_p02_receptive_field_09.png,5,DGL_Lecture_5_Annotated.pdf,2,graph example,Graph evolution through K steps of color refinement showing depth progression,mixed,0.900,"[560.0,752.5,780.0,917.5]"
DGL-G0185,injective hash function,l05_p02_injective_hash_function_10.png,5,DGL_Lecture_5_Annotated.pdf,2,table,HASH table showing injective mapping from color tuples to new colors,mixed,1.000,"[807.5,780.0,917.5,862.5]"
DGL-G0185,wl color refinement algorithm,l05_p02_injective_hash_function_10.png,5,DGL_Lecture_5_Annotated.pdf,2,table,HASH table showing injective mapping from color tuples to new colors,mixed,1.000,"[807.5,780.0,917.5,862.5]"
DGL-G0186,rooted subtree,l05_p02_rooted_subtree_11.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"Visual comparison showing an input graph being unfolded into a set of rooted subtrees (k=1, k=2) to demonstrate how identical node features lead to identical embeddings if the subtree structures are the same",mixed,1.000,"[5.5,807.5,440.0,945.0]"
DGL-G0186,expressive power of gnn,l05_p02_rooted_subtree_11.png,5,DGL_Lecture_5_Annotated.pdf,2,diagram,"Visual comparison showing an input graph being unfolded into a set of rooted subtrees (k=1, k=2) to demonstrate how identical node features lead to identical embeddings if the subtree structures are the same",mixed,1.000,"[5.5,807.5,440.0,945.0]"
DGL-G0187,weisfeiler-lehman graph isomorphism test,l05_p03_weisfeiler_lehman_graph_isomorphism_test_01.png,5,DGL_Lecture_5_Annotated.pdf,3,graph example,Two small graphs with node features used to illustrate distinguishability by the WL test and GNNs.,mixed,0.900,"[400.0,300.0,550.0,450.0]"
DGL-G0187,gin,l05_p03_weisfeiler_lehman_graph_isomorphism_test_01.png,5,DGL_Lecture_5_Annotated.pdf,3,graph example,Two small graphs with node features used to illustrate distinguishability by the WL test and GNNs.,mixed,0.900,"[400.0,300.0,550.0,450.0]"
DGL-G0188,aggregation function,l05_p03_aggregation_function_02.png,5,DGL_Lecture_5_Annotated.pdf,3,diagram,"Figure 2: Ranking by expressive power for sum, mean, and max aggregators over a multiset, illustrating how different aggregators capture distribution information.",printed,1.000,"[100.0,400.0,400.0,600.0]"
DGL-G0188,multiset,l05_p03_aggregation_function_02.png,5,DGL_Lecture_5_Annotated.pdf,3,diagram,"Figure 2: Ranking by expressive power for sum, mean, and max aggregators over a multiset, illustrating how different aggregators capture distribution information.",printed,1.000,"[100.0,400.0,400.0,600.0]"
DGL-G0188,gnn expressiveness,l05_p03_aggregation_function_02.png,5,DGL_Lecture_5_Annotated.pdf,3,diagram,"Figure 2: Ranking by expressive power for sum, mean, and max aggregators over a multiset, illustrating how different aggregators capture distribution information.",printed,1.000,"[100.0,400.0,400.0,600.0]"
DGL-G0189,graph pooling,l05_p03_graph_pooling_03.png,5,DGL_Lecture_5_Annotated.pdf,3,diagram,"Hand-drawn schematic illustrating hierarchical graph pooling with parent nodes branching to child nodes, aggregated via MAX and MEAN operations.",handwritten,0.950,"[450.0,450.0,550.0,600.0]"
DGL-G0189,aggregation function,l05_p03_graph_pooling_03.png,5,DGL_Lecture_5_Annotated.pdf,3,diagram,"Hand-drawn schematic illustrating hierarchical graph pooling with parent nodes branching to child nodes, aggregated via MAX and MEAN operations.",handwritten,0.950,"[450.0,450.0,550.0,600.0]"
DGL-G0190,gin,l05_p03_gin_04.png,5,DGL_Lecture_5_Annotated.pdf,3,architecture,"An expressive GNN block architecture diagram showing Pre-layers (MLPs), GNN layers, and Post-layers (MLPs) for node and graph classification tasks.",mixed,1.000,"[10.0,800.0,450.0,900.0]"
DGL-G0190,nonlinear network,l05_p03_gin_04.png,5,DGL_Lecture_5_Annotated.pdf,3,architecture,"An expressive GNN block architecture diagram showing Pre-layers (MLPs), GNN layers, and Post-layers (MLPs) for node and graph classification tasks.",mixed,1.000,"[10.0,800.0,450.0,900.0]"
DGL-G0190,node classification,l05_p03_gin_04.png,5,DGL_Lecture_5_Annotated.pdf,3,architecture,"An expressive GNN block architecture diagram showing Pre-layers (MLPs), GNN layers, and Post-layers (MLPs) for node and graph classification tasks.",mixed,1.000,"[10.0,800.0,450.0,900.0]"
DGL-G0190,graph classification,l05_p03_gin_04.png,5,DGL_Lecture_5_Annotated.pdf,3,architecture,"An expressive GNN block architecture diagram showing Pre-layers (MLPs), GNN layers, and Post-layers (MLPs) for node and graph classification tasks.",mixed,1.000,"[10.0,800.0,450.0,900.0]"
DGL-G0191,generative learning tasks,l06_p01_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation with GNN mapping function for adjacency matrix generation,mixed,0.950,"[505.0,82.5,725.0,165.0]"
DGL-G0191,adjacency matrix generation,l06_p01_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation with GNN mapping function for adjacency matrix generation,mixed,0.950,"[505.0,82.5,725.0,165.0]"
DGL-G0191,gnn mapping function,l06_p01_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation with GNN mapping function for adjacency matrix generation,mixed,0.950,"[505.0,82.5,725.0,165.0]"
DGL-G0192,predict and analyze patterns,l06_p01_predict_and_analyze_patterns_02.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing input graph to output label transformation using GNN,mixed,1.000,"[27.5,165.0,192.5,247.5]"
DGL-G0192,input graph,l06_p01_predict_and_analyze_patterns_02.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing input graph to output label transformation using GNN,mixed,1.000,"[27.5,165.0,192.5,247.5]"
DGL-G0192,output label,l06_p01_predict_and_analyze_patterns_02.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing input graph to output label transformation using GNN,mixed,1.000,"[27.5,165.0,192.5,247.5]"
DGL-G0193,learn the distribution of given graphs,l06_p01_learn_the_distribution_of_given_graphs_03.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation using generative function,mixed,1.000,"[247.5,165.0,412.5,302.5]"
DGL-G0193,source graph distribution,l06_p01_learn_the_distribution_of_given_graphs_03.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation using generative function,mixed,1.000,"[247.5,165.0,412.5,302.5]"
DGL-G0193,target graph distribution,l06_p01_learn_the_distribution_of_given_graphs_03.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation using generative function,mixed,1.000,"[247.5,165.0,412.5,302.5]"
DGL-G0194,loss minimization,l06_p01_loss_minimization_04.png,6,DGL_Lecture_6_Annotated.pdf,1,plot,Loss curve showing optimization over epochs,mixed,0.950,"[835.0,165.0,945.0,247.5]"
DGL-G0194,epoch,l06_p01_loss_minimization_04.png,6,DGL_Lecture_6_Annotated.pdf,1,plot,Loss curve showing optimization over epochs,mixed,0.950,"[835.0,165.0,945.0,247.5]"
DGL-G0195,generative learning tasks,l06_p01_generative_learning_tasks_05.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation with GNN mapping function for adjacency matrix and node feature generation,mixed,0.950,"[505.0,302.5,725.0,385.0]"
DGL-G0195,node feature generation,l06_p01_generative_learning_tasks_05.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation with GNN mapping function for adjacency matrix and node feature generation,mixed,0.950,"[505.0,302.5,725.0,385.0]"
DGL-G0195,gnn mapping function,l06_p01_generative_learning_tasks_05.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing source graph to target graph transformation with GNN mapping function for adjacency matrix and node feature generation,mixed,0.950,"[505.0,302.5,725.0,385.0]"
DGL-G0196,sparsity regularization,l06_p01_sparsity_regularization_06.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing graph transformation with sparsity constraint,mixed,0.900,"[780.0,302.5,945.0,385.0]"
DGL-G0196,generative learning tasks,l06_p01_sparsity_regularization_06.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Diagram showing graph transformation with sparsity constraint,mixed,0.900,"[780.0,302.5,945.0,385.0]"
DGL-G0197,supervised generative gnn tasks,l06_p01_supervised_generative_gnn_tasks_07.png,6,DGL_Lecture_6_Annotated.pdf,1,graph example,Example of input graph in domain A and output graph in domain B,mixed,1.000,"[27.5,385.0,467.5,522.5]"
DGL-G0197,domain a,l06_p01_supervised_generative_gnn_tasks_07.png,6,DGL_Lecture_6_Annotated.pdf,1,graph example,Example of input graph in domain A and output graph in domain B,mixed,1.000,"[27.5,385.0,467.5,522.5]"
DGL-G0197,domain b,l06_p01_supervised_generative_gnn_tasks_07.png,6,DGL_Lecture_6_Annotated.pdf,1,graph example,Example of input graph in domain A and output graph in domain B,mixed,1.000,"[27.5,385.0,467.5,522.5]"
DGL-G0198,domain a,l06_p01_domain_a_08.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,"Diagram showing input domain with graph, adjacency matrix A, node feature matrix X, and edge feature matrix E being transformed by function f to output domain with A', X', E'.",mixed,1.000,"[0.0,450.0,550.0,780.0]"
DGL-G0198,target domain,l06_p01_domain_a_08.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,"Diagram showing input domain with graph, adjacency matrix A, node feature matrix X, and edge feature matrix E being transformed by function f to output domain with A', X', E'.",mixed,1.000,"[0.0,450.0,550.0,780.0]"
DGL-G0198,adjacency matrix,l06_p01_domain_a_08.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,"Diagram showing input domain with graph, adjacency matrix A, node feature matrix X, and edge feature matrix E being transformed by function f to output domain with A', X', E'.",mixed,1.000,"[0.0,450.0,550.0,780.0]"
DGL-G0198,feature matrix,l06_p01_domain_a_08.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,"Diagram showing input domain with graph, adjacency matrix A, node feature matrix X, and edge feature matrix E being transformed by function f to output domain with A', X', E'.",mixed,1.000,"[0.0,450.0,550.0,780.0]"
DGL-G0198,edge feature matrix,l06_p01_domain_a_08.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,"Diagram showing input domain with graph, adjacency matrix A, node feature matrix X, and edge feature matrix E being transformed by function f to output domain with A', X', E'.",mixed,1.000,"[0.0,450.0,550.0,780.0]"
DGL-G0199,graph representation learning,l06_p01_graph_representation_learning_09.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Graph with nodes and edges representing the target graph with both node and edge features.,printed,1.000,"[571.0,587.5,697.5,697.5]"
DGL-G0200,input graph,l06_p01_input_graph_10.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Flowchart showing single graph prediction from source graph to target graph.,printed,1.000,"[642.5,780.0,752.5,835.0]"
DGL-G0201,graph super-resolution,l06_p01_graph_super_resolution_11.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Flowchart showing graph super-resolution from low-resolution graph to super-resolved graph.,printed,1.000,"[752.5,780.0,890.0,835.0]"
DGL-G0202,multigraph prediction,l06_p01_multigraph_prediction_12.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Flowchart showing multigraph prediction from source graph to multiple target graphs.,printed,1.000,"[642.5,835.0,752.5,972.5]"
DGL-G0203,generative gnn dimensions,l06_p01_generative_gnn_dimensions_13.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,"3D axis diagram showing generative GNN dimensions: domain, time, resolution.",printed,1.000,"[571.0,862.5,642.5,972.5]"
DGL-G0204,brain graph evolution prediction,l06_p01_brain_graph_evolution_prediction_14.png,6,DGL_Lecture_6_Annotated.pdf,1,diagram,Flowchart showing brain graph evolution prediction over time.,printed,1.000,"[752.5,862.5,972.5,972.5]"
DGL-G0205,input graph,l06_p01_input_graph_15.png,6,DGL_Lecture_6_Annotated.pdf,1,graph example,Example of source graph and target graph transformation via function f.,mixed,1.000,"[110.0,917.5,330.0,972.5]"
DGL-G0205,generative learning tasks,l06_p01_input_graph_15.png,6,DGL_Lecture_6_Annotated.pdf,1,graph example,Example of source graph and target graph transformation via function f.,mixed,1.000,"[110.0,917.5,330.0,972.5]"
DGL-G0206,generative learning tasks,l06_p02_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A taxonomy tree of deep graph generation methods, branching into unconditional and conditional generation, with further sub-categories like one-shot, sequential, and specific methods listed.",printed,1.000,"[500.0,50.0,980.0,250.0]"
DGL-G0206,unconditional generation,l06_p02_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A taxonomy tree of deep graph generation methods, branching into unconditional and conditional generation, with further sub-categories like one-shot, sequential, and specific methods listed.",printed,1.000,"[500.0,50.0,980.0,250.0]"
DGL-G0206,sequential generating,l06_p02_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A taxonomy tree of deep graph generation methods, branching into unconditional and conditional generation, with further sub-categories like one-shot, sequential, and specific methods listed.",printed,1.000,"[500.0,50.0,980.0,250.0]"
DGL-G0206,one-shot generating,l06_p02_generative_learning_tasks_01.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A taxonomy tree of deep graph generation methods, branching into unconditional and conditional generation, with further sub-categories like one-shot, sequential, and specific methods listed.",printed,1.000,"[500.0,50.0,980.0,250.0]"
DGL-G0207,node-sequence,l06_p02_node_sequence_02.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Illustration of node-sequence-based graph generation, showing the step-by-step addition of nodes and edges to build a graph.",printed,1.000,"[500.0,350.0,920.0,550.0]"
DGL-G0207,sequential generating,l06_p02_node_sequence_02.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Illustration of node-sequence-based graph generation, showing the step-by-step addition of nodes and edges to build a graph.",printed,1.000,"[500.0,350.0,920.0,550.0]"
DGL-G0208,molecular graph generation,l06_p02_molecular_graph_generation_03.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Molecular graph generation pipeline showing train data molecules, density distribution curves (p_data and p_model), and generated molecules.",mixed,1.000,"[50.0,400.0,450.0,650.0]"
DGL-G0208,density estimation,l06_p02_molecular_graph_generation_03.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Molecular graph generation pipeline showing train data molecules, density distribution curves (p_data and p_model), and generated molecules.",mixed,1.000,"[50.0,400.0,450.0,650.0]"
DGL-G0208,sampling,l06_p02_molecular_graph_generation_03.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Molecular graph generation pipeline showing train data molecules, density distribution curves (p_data and p_model), and generated molecules.",mixed,1.000,"[50.0,400.0,450.0,650.0]"
DGL-G0209,edge-sequence,l06_p02_edge_sequence_04.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A four-step process showing the sequential addition of edges to a graph, with handwritten notes explaining node addition and edge connection.",mixed,1.000,"[500.0,560.0,950.0,700.0]"
DGL-G0209,node addition,l06_p02_edge_sequence_04.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A four-step process showing the sequential addition of edges to a graph, with handwritten notes explaining node addition and edge connection.",mixed,1.000,"[500.0,560.0,950.0,700.0]"
DGL-G0209,edge connection,l06_p02_edge_sequence_04.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"A four-step process showing the sequential addition of edges to a graph, with handwritten notes explaining node addition and edge connection.",mixed,1.000,"[500.0,560.0,950.0,700.0]"
DGL-G0210,motif-sequence,l06_p02_motif_sequence_05.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,A four-step process showing the sequential addition of motifs (subgraphs) to build a larger graph.,printed,1.000,"[500.0,700.0,950.0,840.0]"
DGL-G0211,unsupervised learning,l06_p02_unsupervised_learning_06.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Self-regeneration loop diagram showing graph g with parameters theta* pointing back to itself, labeled 'self-regeneration' and 'self supervised'.",handwritten,0.900,"[300.0,830.0,400.0,900.0]"
DGL-G0211,graph generation,l06_p02_unsupervised_learning_06.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,"Self-regeneration loop diagram showing graph g with parameters theta* pointing back to itself, labeled 'self-regeneration' and 'self supervised'.",handwritten,0.900,"[300.0,830.0,400.0,900.0]"
DGL-G0212,rule-sequence,l06_p02_rule_sequence_07.png,6,DGL_Lecture_6_Annotated.pdf,2,diagram,A flowchart illustrating a rule-based graph generation process for a molecular structure (benzene ring).,printed,1.000,"[500.0,840.0,950.0,980.0]"
DGL-G0213,graphvae,l06_p03_graphvae_01.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"GraphVAE architecture showing encoder, latent space, and decoder components with graph inputs and outputs",mixed,1.000,"[137.5,137.5,412.5,302.5]"
DGL-G0213,node embedding,l06_p03_graphvae_01.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"GraphVAE architecture showing encoder, latent space, and decoder components with graph inputs and outputs",mixed,1.000,"[137.5,137.5,412.5,302.5]"
DGL-G0213,decoder,l06_p03_graphvae_01.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"GraphVAE architecture showing encoder, latent space, and decoder components with graph inputs and outputs",mixed,1.000,"[137.5,137.5,412.5,302.5]"
DGL-G0213,latent space,l06_p03_graphvae_01.png,6,DGL_Lecture_6_Annotated.pdf,3,architecture,"GraphVAE architecture showing encoder, latent space, and decoder components with graph inputs and outputs",mixed,1.000,"[137.5,137.5,412.5,302.5]"
DGL-G0214,embedding-based nect,l06_p03_embedding_based_nect_02.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of embedding-based NECT with encoder and decoder,printed,1.000,"[560.0,165.0,725.0,247.5]"
DGL-G0214,encoder-decoder gnns,l06_p03_embedding_based_nect_02.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,Illustration of embedding-based NECT with encoder and decoder,printed,1.000,"[560.0,165.0,725.0,247.5]"
DGL-G0215,nonlinear network,l06_p03_nonlinear_network_03.png,6,DGL_Lecture_6_Annotated.pdf,3,diagram,MLP-based one-shot generation architecture with adjacency matrix and feature matrix outputs,mixed,1.000,"[27.5,247.5,137.5,357.5]"
