concept_id,concept,aliases,slide_snippets,embedding_source,embedding_token,embedding_model
245,pattern_recognition,pattern_recognition,"[""autonomous_robot . np_(complexity) . genetic_algorithm . speech_recognition . internet . routing . motion_planning . sql . python_(programming_language) . calculus . correlation_and_dependence . monad_(functional_programming) . pipeline_(computing) . data_warehouse . programmer . interpolation . cluster_analysis . predicate_logic . finite_difference . graphics_processing_unit . transaction_processing . wireless_sensor_network . information_security . web_browser . cpu_cache . design_pattern_(com""]",bert,,sentence-transformers/all-mpnet-base-v2
246,volume_rendering,volume_rendering,"[""autonomous_robot . np_(complexity) . genetic_algorithm . speech_recognition . internet . routing . motion_planning . sql . python_(programming_language) . calculus . correlation_and_dependence . monad_(functional_programming) . pipeline_(computing) . data_warehouse . programmer . interpolation . cluster_analysis . predicate_logic . finite_difference . graphics_processing_unit . transaction_processing . wireless_sensor_network . information_security . web_browser . cpu_cache . design_pattern_(com""]",bert,,sentence-transformers/all-mpnet-base-v2
247,randomization,randomization,"[""autonomous_robot . np_(complexity) . genetic_algorithm . speech_recognition . internet . routing . motion_planning . sql . python_(programming_language) . calculus . correlation_and_dependence . monad_(functional_programming) . pipeline_(computing) . data_warehouse . programmer . interpolation . cluster_analysis . predicate_logic . finite_difference . graphics_processing_unit . transaction_processing . wireless_sensor_network . information_security . web_browser . cpu_cache . design_pattern_(com""]",bert,,sentence-transformers/all-mpnet-base-v2
248,parallel_algorithm,parallel_algorithm,"[""autonomous_robot . np_(complexity) . genetic_algorithm . speech_recognition . internet . routing . motion_planning . sql . python_(programming_language) . calculus . correlation_and_dependence . monad_(functional_programming) . pipeline_(computing) . data_warehouse . programmer . interpolation . cluster_analysis . predicate_logic . finite_difference . graphics_processing_unit . transaction_processing . wireless_sensor_network . information_security . web_browser . cpu_cache . design_pattern_(com""]",bert,,sentence-transformers/all-mpnet-base-v2
249,interaction_design,interaction_design,"[""autonomous_robot . np_(complexity) . genetic_algorithm . speech_recognition . internet . routing . motion_planning . sql . python_(programming_language) . calculus . correlation_and_dependence . monad_(functional_programming) . pipeline_(computing) . data_warehouse . programmer . interpolation . cluster_analysis . predicate_logic . finite_difference . graphics_processing_unit . transaction_processing . wireless_sensor_network . information_security . web_browser . cpu_cache . design_pattern_(com""]",bert,,sentence-transformers/all-mpnet-base-v2
250,user_interface,user_interface,"[""random_graph . mathematics . knowledge_representation_and_reasoning . algorithm_design . natural_language_processing . natural_language . algorithm . combinatorics . system_programming . unix . mathematical_induction . mathematical_proof . computer_vision . image_processing . randomness . computer_science . number_theory . database . data_(computing) . machine_learning . graph_theory . type_system . programming_language . variable_(computer_science) . computer_programming . logic . distributed_c"", ""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
251,web_search_engine,web_search_engine,"[""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
252,computer_software,computer_software,"[""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
253,packet_switching,packet_switching,"[""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
254,shading,shading,"[""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
255,lazy_evaluation,lazy_evaluation,"[""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
256,computability,computability,"[""user_interface . web_search_engine . computer_software . packet_switching . shading . lazy_evaluation . computability . program_analysis . sparse_matrix . big_data . arithmetic . graph_coloring . user_interface_design . cryptanalysis . internet_protocol_suite . introduction_to_algorithms . matlab . pushdown_automaton . database_design . ml_(programming_language) . polymorphism_(computer_science) . scheduling_(computing) . microprocessor . least_squares . integral . exponential_family . automatic""]",bert,,sentence-transformers/all-mpnet-base-v2
